row_id,page,hanzi,wupin,alt_wupin,note,legacy_ipa_ocr,has_wupin,source
r03262,233,道士,da115zy52,da4;dau4,,ildɒlz,True,result_all_converted.xlsx
r03263,233,尼姑,gni11ku52,,,ŋiʔku,True,result_all_converted.xlsx
r03264,233,尼姑婆,gni11ku55bo52,mo2,,lȵikubo,True,result_all_converted.xlsx
r03265,233,师姑,sy33ku52,,,isku,True,result_all_converted.xlsx
r03266,233,师太,sy33tha55,,对尼姑的尊称,stʰalff,True,result_all_converted.xlsx
r03267,233,巫婆,wu11bo52,mo2,,ɦubo,True,result_all_converted.xlsx
r03268,233,斗篮,teu335laen52,teu5,,,True,result_all_converted.xlsx
r03269,233,破话作头,pha33wo33tseq3deu33,phā5;pho5tsog7;tsoq7;tsoq7,老在背后说人坏话的人,ifpʰaɦuotsoʔdiil,True,result_all_converted.xlsx
r03270,233,乌青档头,u33chin55taon55deu52,taon3;taon5,指整日闲逛无所事事的人主要指青,tutiŋtɒŋdɤlltltl,True,result_all_converted.xlsx
r03271,234,第七章,di11chiq1tsaon11,,,,True,result_all_converted.xlsx
r03272,234,年人,gnien11zeen52,gnin2,,,True,result_all_converted.xlsx
r03273,234,戳落丫头,tshoq3loq5ia55deu52,o1;ie1;to;to!,比喻饱受欺压动得咎的人,zoloʔoilttl,True,result_all_converted.xlsx
r03274,234,出头橡子,tsheq3deu55jian55tsy52,tsheq7;tsheq7tsy3;tseq7,比喻带头处事承受祸的人,ltsʰʔddzẽtslkk,True,result_all_converted.xlsx
r03275,234,阿兴阿旺,o33shin55o55waon52,to;lbashin5to;lba,比喻两个行为遭遇都相似人,lʔɕiŋʔɦuɒŋllllitl,True,result_all_converted.xlsx
r03276,234,双肌中,saon33ci55tson52,tson5;tson5,比喻嗓门大的人,ʑlsɒŋtɕitsoŋlll,True,result_all_converted.xlsx
r03277,234,百搭,paq3taeq5,,指什么人都要搭理什么事都想参与的人,paʔtʔff,True,result_all_converted.xlsx
r03278,234,善女人,zeen115gniu55zeen52,zeen4;zoen4gniu4;no4gnin2,信女,tzẽŋyȵiŋ,True,result_all_converted.xlsx
r03279,234,花脸,huo33lien55,,原指戏剧中的丑角比喻言行举止使人发笑的人,holilillftll,True,result_all_converted.xlsx
r03280,234,队伙,de11hu11,hu3;hu3,伴儿,kfkdhul,True,result_all_converted.xlsx
r03281,234,淘伴,dau11boen55,ucu2;dau2;gnepboen4;boen6,,dɒbøl,True,result_all_converted.xlsx
r03282,234,替身,thi33seen33,seen1;shin1,,ltʰis,True,result_all_converted.xlsx
r03283,234,文场,veen11dzan52,,,tvdzaŋt,True,result_all_converted.xlsx
r03284,234,武场,wu115dzan52,,,tɦdzaŋlikft,True,result_all_converted.xlsx
r03285,234,爹爹,tia33tia52,,父亲,,True,result_all_converted.xlsx
r03286,234,阿伯,o33paq5,to;lba,面称,tʔpaʔl,True,result_all_converted.xlsx
r03287,234,爹,tia52,,背称,,True,result_all_converted.xlsx
r03288,234,姆妈,mu115mha52,mu4;mh5mha1;mho1,母亲,mli,True,result_all_converted.xlsx
r03289,234,娘,gnian231,,,lȵiaŋ,True,result_all_converted.xlsx
r03290,234,晚爹,maen115tia52,maen4;vaen4,背称当面按父亲条称呼,,True,result_all_converted.xlsx
r03291,234,晚爹叔,maen115tia55shioeq54,maen4;vaen4soq7;soq7;shioq7;shioq7,背称贬称,mæ̃tiaioʔl,True,result_all_converted.xlsx
r03292,234,晚娘,maen115gnian52,maen4;vaen4,后妈背称,mæ̃lȵiaŋli,True,result_all_converted.xlsx
r03293,234,姨娘,yi11gnian52,yi2;gnh5,面称,lȵiaŋlllfl,True,result_all_converted.xlsx
r03294,234,爷爷,ya11ya52,,祖父,ɦiaɦial,True,result_all_converted.xlsx
r03295,234,娘娘,gnian11gnian52,,祖母,llȵiaŋȵiaŋflll,True,result_all_converted.xlsx
r03296,234,姑婆,ku33bo52,mo2,祖父的姊妹,kubol,True,result_all_converted.xlsx
r03297,234,姑丈,ku33dzan55,,,kudzaŋlllkk,True,result_all_converted.xlsx
r03298,234,姑爷爷,ku33ya55ya52,,,lkfialɦia,True,result_all_converted.xlsx
r03299,234,姨婆,yi11bo52,yi2;gnh5mo2,,ibok,True,result_all_converted.xlsx
r03300,234,祖母的姊妹,tsu335mu55tiq5tsy55mhe52,mu4;ng4tsy3;ci3mhe5;me6,,,True,result_all_converted.xlsx
r03301,235,姨公,yi11kuon52,yi2;gnh5,祖母的姊妹夫,tɦikuoŋllk,True,result_all_converted.xlsx
r03302,235,舅公,jieu115kuon52,,祖母兄弟,dʑiɤkuoŋll,True,result_all_converted.xlsx
r03303,235,舅婆,jieu115bo52,mo2,祖母的嫂子或弟妹,dʑiɤbotfk,True,result_all_converted.xlsx
r03304,235,太爷爷,tha33ya33ya33,,曾祖父,tʰaɦiaɦiall,True,result_all_converted.xlsx
r03305,235,太娘娘,tha33gnian33gnian33,,曾祖母,ktltʰaȵiaŋȵiaŋlll,True,result_all_converted.xlsx
r03306,235,太公,tha33kuon33,,曾叔伯祖父,ktʰakuoŋl,True,result_all_converted.xlsx
r03307,235,太婆,tha33bo33,mo2,,tʰaboy,True,result_all_converted.xlsx
r03308,235,曾叔伯祖母,tseon33shioeq5paq5tsu55mu52,tseon1;dzeon2soq7;soq7;shioq7;shioq7mu4;ng4,,,True,result_all_converted.xlsx
r03309,235,阿哥,o33ko52,to;lba,,uʔko,True,result_all_converted.xlsx
r03310,235,哥哥,ko33ko52,,面称或按排行在哥前加大二,kokotiilk,True,result_all_converted.xlsx
r03311,235,小,shiau335,,等称呼,ll,True,result_all_converted.xlsx
r03312,235,阿嫂,o33sau55,to;lba,背称,tʔsɒ,True,result_all_converted.xlsx
r03313,235,嫂嫂,sau335sau52,,,sspyiil,True,result_all_converted.xlsx
r03314,235,面称,mien115tsheon52,mien4;mien6;mien6;mien6tsheon5,或按排行在嫂前加大二,,True,result_all_converted.xlsx
r03315,235,小,shiau335,,等称呼,ll,True,result_all_converted.xlsx
r03316,235,阿弟,o33di55,to;lba,背称,ʔdi,True,result_all_converted.xlsx
r03317,235,弟弟,di115di52,,,diidiŋiŋulli,True,result_all_converted.xlsx
r03318,235,面称,mien115tsheon52,mien4;mien6;mien6;mien6tsheon5,或叫名字第二读音为昵称,,True,result_all_converted.xlsx
r03319,235,弟新妇,di115shin55vu52,,弟弟的妻背称当面按妹妹条称呼,diiŋɦuʑkkk,True,result_all_converted.xlsx
r03320,235,阿姐,o33cia55,to;lba,背称姐训读字本字为姊广韵将,ʔtoiii,True,result_all_converted.xlsx
r03321,235,几切,ci33chiq5,ci3;ct1;ci3;5;ci5;ci5,,l,True,result_all_converted.xlsx
r03322,235,姐姐,cia335cia52,,,taitifyk,True,result_all_converted.xlsx
r03323,235,面称,mien115tsheon52,mien4;mien6;mien6;mien6tsheon5,或按排行在姐前加大二,,True,result_all_converted.xlsx
r03324,235,小,shiau335,,等称呼姐训读字本字为姊广韵将几切,ll,True,result_all_converted.xlsx
r03325,235,大妖,da11iau11,do6,幼年弟妹所用的面称,,True,result_all_converted.xlsx
r03326,235,阿妹,o33mhe55,to;lbamhe5;me6,背称,tʔmf,True,result_all_converted.xlsx
r03327,235,妹妹,mhe33mhe33,mhe5;me6mhe5;me6,面称或叫名字,tkmmlkmmlfll,True,result_all_converted.xlsx
r03328,235,儿子,gni11tsy55,12;ghi2;i2tsy3;tseq7,背称当面叫名字,ʔȵitsnitsʔkfll,True,result_all_converted.xlsx
r03329,235,老头儿子,lau115deu55gni55tsy52,lau4;lau612;ghi2;i2tsy3;tseq7,老年时所儿,ldɤȵitsʔlɒdɤlnitsʔflfll,True,result_all_converted.xlsx
r03330,235,囡,noen231,,女儿背称鼻化成分是儿化韵的残余,ŋt,True,result_all_converted.xlsx
r03331,235,阿因,o33in52,to;lba,面称或叫名字因的鼻化成分是儿化韵的,tʔŋtflll,True,result_all_converted.xlsx
r03332,235,残余,dzaen11yu52,yu2;yu2,,,True,result_all_converted.xlsx
r03333,236,孙子,seen33tsy55,seen1;soen1tsy3;tseq7,,sẽts,True,result_all_converted.xlsx
r03334,236,孙新妇,seen33shin55vu52,seen1;soen1,孙媳妇,ffsɕiŋɦut,True,result_all_converted.xlsx
r03335,236,女孙,gniu115seen52,gniu4;no4seen1;soen1,孙儿,nsẽ,True,result_all_converted.xlsx
r03336,236,孙因,seen33in52,seen1;soen1,,snø̃ffllf,True,result_all_converted.xlsx
r03337,236,孙女婿,seen33gniu55shi52,seen1;soen1gniu4;no4,,sẽȵyɕis,True,result_all_converted.xlsx
r03338,236,重孙子,dzon11seen55tsy52,dzon4;dzon4seen1;soen1tsy3;tseq7,,dzoŋsẽts,True,result_all_converted.xlsx
r03339,236,重孙囡,dzon11seen55noen52,dzon4;dzon4seen1;soen1,,,True,result_all_converted.xlsx
r03340,236,重孙女儿,dzon11seen55gniu55gni52,dzon4;dzon4seen1;soen1gniu4;no412;ghi2;i2,囡的鼻化成分是儿化韵的,,True,result_all_converted.xlsx
r03341,236,残余,dzaen11yu52,yu2;yu2,,,True,result_all_converted.xlsx
r03342,236,爱人,e33zeen33,gnin2,丈夫或妻子背称,ŋiŋ,True,result_all_converted.xlsx
r03343,236,老公,lau115kuon52,lau4;lau6,丈夫背称当面叫某某赖爹,lɒkuoŋyflllmmɤ,True,result_all_converted.xlsx
r03344,236,当家人,taon33cia55zeen52,taon1;taon5ke1;ko1;ko1;ko1;cio1gnin2,背称,tɒŋkoȵiŋ,True,result_all_converted.xlsx
r03345,236,老嬷,lau115mo52,lau4;lau6,妻子背称当面叫某某赖娘,lɒmollmɤmɤla,True,result_all_converted.xlsx
r03346,236,屋里头,uoq3li55deu52,li4;114;li4,背称,kʑulid,True,result_all_converted.xlsx
r03347,236,老太公,lau115tha55kuon52,lau4;lau6,指老年的丈夫背称,klɒltʰakuoŋk,True,result_all_converted.xlsx
r03348,236,老太婆,lau115tha55bo52,lau4;lau6mo2,指老年的妻子背称,lɒtʰabtf,True,result_all_converted.xlsx
r03349,236,小老嬷,shiau335lau55mo52,lau4;lau6,妾背称,,True,result_all_converted.xlsx
r03350,236,阿公,o33kuon52,to;lba,公公背称当面按爹爹条或爷爷条,ʔkuoŋ,True,result_all_converted.xlsx
r03351,236,称呼,tsheon33hu52,tsheon5,,,True,result_all_converted.xlsx
r03352,236,阿婆,o33bo52,to;lbamo2,,iʔtttlttf,True,result_all_converted.xlsx
r03353,236,婆婆,bo11bo52,mo2mo2,背称当面按姆妈条或娘娘条称呼,,True,result_all_converted.xlsx
r03354,236,新妇,shin33vu55,,儿媳妇背称,ɕiŋɦuf,True,result_all_converted.xlsx
r03355,236,某某赖娘,mu115mu55la55gnian52,mu4;meu4mu4;meu4,,kmmɤlaȵiaŋftll,True,result_all_converted.xlsx
r03356,236,面称,mien115tsheon52,mien4;mien6;mien6;mien6tsheon5,或叫名字,,True,result_all_converted.xlsx
r03357,236,新妇大娘,shin33vu55da55gnian52,do6,对儿媳妇的爱称当面也叫名字,ftttɕiŋsɦudoiaŋttz,True,result_all_converted.xlsx
r03358,236,大娘,da11gnian11,do6,,doȵiaŋ,True,result_all_converted.xlsx
r03359,236,养新妇,yan115shin55vu52,,,ɦiaŋɕiŋɦutltlll,True,result_all_converted.xlsx
r03360,236,童养媳,don11yan55shiq54,,背称当面叫名字,,True,result_all_converted.xlsx
r03361,236,养新妇头,yan115shin55vu55deu52,,对童养媳的贬称,lɦiaŋɕiŋɦudɤkf,True,result_all_converted.xlsx
r03362,236,养亲,yan115chin52,,,ɦiaŋltɕʰiŋbæ̃,True,result_all_converted.xlsx
r03363,237,和,wu231,wu2;wu6;wu6;gho2;gho6;gho6;gho6;gho6,,,True,result_all_converted.xlsx
r03364,237,和和,wu11wu52,wu2;wu6;wu6;gho2;gho6;gho6;gho6;gho6wu2;wu6;wu6;gho2;gho6;gho6;gho6;gho6,,,True,result_all_converted.xlsx
r03365,237,和,wu231,wu2;wu6;wu6;gho2;gho6;gho6;gho6;gho6,,,True,result_all_converted.xlsx
r03366,237,阿叔,o33shioeq5,to;lbasoq7;soq7;shioq7;shioq7,背称,pʔsoʔ,True,result_all_converted.xlsx
r03367,237,婶婶,seen335seen52,,背称当面按伯嬷条称呼,isẽsẽil,True,result_all_converted.xlsx
r03368,237,婶娘,seen335gnian52,,,,True,result_all_converted.xlsx
r03369,237,姑夫,ku33fu52,,,kufu,True,result_all_converted.xlsx
r03370,237,姑爹,ku33tia52,,,ktia,True,result_all_converted.xlsx
r03371,237,姑娘,ku33gnian52,,姑妈,lkuniaŋ,True,result_all_converted.xlsx
r03372,237,姑嬷,ku33mo52,,,,True,result_all_converted.xlsx
r03373,237,堂阿哥,daon11o55ko52,to;lba,背称当面按哥哥条称呼,dɒŋʔkotəl,True,result_all_converted.xlsx
r03374,237,堂阿嫂,daon11o55sau52,to;lba,背称当面按嫂嫂条称呼,ktdɒŋʔsɒtfl,True,result_all_converted.xlsx
r03375,237,堂阿弟,daon11o55di52,to;lba,,dɒŋʔdiftlf,True,result_all_converted.xlsx
r03376,237,背称,pe33tsheon52,pe1;pe5;pe5;be6;be6;be6tsheon5,当面按弟弟条称呼,,True,result_all_converted.xlsx
r03377,237,堂阿姐,daon11o55cia52,to;lba,背称当按姐姐条称呼姐训,ltdɒŋʔtiftlkft,True,result_all_converted.xlsx
r03378,237,读字,doeq1zy55,doq8,本字为姊广韵将几切,ʔll,True,result_all_converted.xlsx
r03379,237,堂阿妹,daon11o55mhe52,to;lbamhe5;me6,背称当面按妹妹条称呼,kldɒŋʔmf,True,result_all_converted.xlsx
r03380,237,阿侄,o33dzeq5,to;lba,侄子背称当面叫名字,ʔzʔsll,True,result_all_converted.xlsx
r03381,237,侄因,dzeq1in52,,侄女儿背称当面叫名字因的鼻化成分,ʔfflltf,True,result_all_converted.xlsx
r03382,237,丈人,dzan115zeen52,gnin2,,dzaŋlŋiŋsfltff,True,result_all_converted.xlsx
r03383,237,背称,pe33tsheon52,pe1;pe5;pe5;be6;be6;be6tsheon5,当面按爹爹条称呼,,True,result_all_converted.xlsx
r03384,237,撩勿着,ihiau33veq5tsaq54,liau2;liau6;liau6dzaq8;dzaq8,对丈人的谑称背称,tliɒvʔdzaʔkf,True,result_all_converted.xlsx
r03385,237,站,dzaen113,,五娘丈母娘背称当面按姆妈条称,,True,result_all_converted.xlsx
r03386,237,呼,hu52,,站五丈母的音变,fftl,True,result_all_converted.xlsx
r03387,237,站,dzaen113,,姆娘站姆母的音变,,True,result_all_converted.xlsx
r03388,237,姑爷,ku33ya52,,女婿背称当面叫名字,kuɦial,True,result_all_converted.xlsx
r03389,238,第七章,di11chiq1tsaon11,,,,True,result_all_converted.xlsx
r03390,238,名字,min11zy55,,,ʔ,True,result_all_converted.xlsx
r03391,238,垫脚女婿,dien11ciaq1gniu11shi11,gniu4;no4,女儿再嫁的丈夫背称当面叫名字,tɡẽtiaʔyilksttŋ,True,result_all_converted.xlsx
r03392,238,进舍女婿,cin33se33gniu33shi33,se3;se5;se5;so3;5o3;so5gniu4;no4,赘婿背称当面叫名字,tɕiŋsoyɕifl,True,result_all_converted.xlsx
r03393,238,入赘女婿,zeq1tse55gniu55shi52,zhiq8gniu4;no4,,zʔtsnyɕi,True,result_all_converted.xlsx
r03394,238,姐夫,cia335fu52,,背称当面叫名字姐训读字本字为姊,lktɕifulii,True,result_all_converted.xlsx
r03395,238,姐丈,cia335dzan52,,,tizaŋi,True,result_all_converted.xlsx
r03396,238,切,chiq45,,,l,True,result_all_converted.xlsx
r03397,238,妹夫,mhe33fu33,mhe5;me6,背称当面叫名字,mfufflll,True,result_all_converted.xlsx
r03398,238,妹丈,mhe33dzan33,mhe5;me6,,kmdzaŋ,True,result_all_converted.xlsx
r03399,238,大伯,da11paq1,do6,大伯子面称也按哥哥条称呼,dopaʔdopaŋkf,True,result_all_converted.xlsx
r03400,238,第二读音中,di11gni11doeq1in11tson11,16;ghi6;i6doq8tson5;tson5,伯有尾是儿化韵的残余,iŋ,True,result_all_converted.xlsx
r03401,238,阿叔,o33shioeq5,to;lbasoq7;soq7;shioq7;shioq7,小叔子背称,yʔsoŋlkfttfltŋ,True,result_all_converted.xlsx
r03402,238,小叔,shiau335shioeq54,soq7;soq7;shioq7;shioq7,第二读音中叔有尾是儿,liɒsoʔɕiɒsoŋŋl,True,result_all_converted.xlsx
r03403,238,化韵的残余,huo33yoen33tiq3dzaen33yu33,yu2;yu2,,,True,result_all_converted.xlsx
r03404,238,阿叔,o33shioeq5,to;lbasoq7;soq7;shioq7;shioq7,小叔子面称也按弟弟条称呼叔有,yʔsoŋlkfttfltŋ,True,result_all_converted.xlsx
r03405,238,尾,mi113,mi4;vi4,是儿化韵的残余,,True,result_all_converted.xlsx
r03406,238,叔叔,shioeq3shioeq5,soq7;soq7;shioq7;shioq7soq7;soq7;shioq7;shioq7,叔有尾是儿化韵的残余,soŋsoŋŋy,True,result_all_converted.xlsx
r03407,238,姑娘,ku33gnian52,,大姑子或小姑子背称当面按姐姐妹,kuiaŋlflttt,True,result_all_converted.xlsx
r03408,238,妹,mhe33,mhe5;me6,条称呼,ɤtl,True,result_all_converted.xlsx
r03409,238,姑姑,ku33ku52,,,llkuku,True,result_all_converted.xlsx
r03410,238,男佬,ne11lau55,ne2;neen2;neen2;noen2,大舅子背称当面按哥哥条称呼,,True,result_all_converted.xlsx
r03411,238,老婆舅,lau115bo55jieu52,lau4;lau6mo2,,lɒboidʑi,True,result_all_converted.xlsx
r03412,238,郎舅,laon11jieu55,,,llɒŋdʑiɤ,True,result_all_converted.xlsx
r03413,238,小舅佬,shiau335jieu55lau52,,小男子背称当面按弟弟条称呼,ɕiɒdʑiɤlllɒlftll,True,result_all_converted.xlsx
r03414,238,小郎舅,shiau335laon55jieu52,,,vɕiɒlɒŋdʑi,True,result_all_converted.xlsx
r03415,238,姨嬷,yi11mo52,yi2;gnh5,大姨子或小姨子背称当面按姐姐妹妹,ɦimoktttt,True,result_all_converted.xlsx
r03416,238,条称呼,tiau33tsheon55hu52,trau1;diau2tsheon5,,,True,result_all_converted.xlsx
r03417,238,外公,nga11kuon11,nga6;wa6,,ŋakuoŋ,True,result_all_converted.xlsx
r03418,239,外婆,nga11bo11,nga6;wa6mo2,,ŋaboʔ,True,result_all_converted.xlsx
r03419,239,舅舅,jieu115jieu52,,,,True,result_all_converted.xlsx
r03420,239,娘舅,gnian11jieu55,,背称,tliaŋzi,True,result_all_converted.xlsx
r03421,239,五,wu113,ng4,,,True,result_all_converted.xlsx
r03422,239,舅母,jieu115mu52,mu4;ng4,五母的音变,,True,result_all_converted.xlsx
r03423,239,姨娘,yi11gnian52,yi2;gnh5,母亲的姐妹,ŋȵiaŋllk,True,result_all_converted.xlsx
r03424,239,姨夫,yi11fu52,yi2;gnh5,母亲的姐妹夫,iɦifullk,True,result_all_converted.xlsx
r03425,239,表阿哥,piau335o55ko52,piau3;piau3to;lba,背称当面按哥哥条称呼,piɒʔkofffl,True,result_all_converted.xlsx
r03426,239,表阿嫂,piau335o55sau52,piau3;piau3to;lba,背称当面按姐姐条称呼,llpiɒʔsɒfllllf,True,result_all_converted.xlsx
r03427,239,表阿弟,piau335o55di52,piau3;piau3to;lba,,piɒʔdikf,True,result_all_converted.xlsx
r03428,239,背称,pe33tsheon52,pe1;pe5;pe5;be6;be6;be6tsheon5,当面按弟弟条称呼,f,True,result_all_converted.xlsx
r03429,239,表阿姐,piau335o55cia52,piau3;piau3to;lba,,tpiɒʔtiskllk,True,result_all_converted.xlsx
r03430,239,背称,pe33tsheon52,pe1;pe5;pe5;be6;be6;be6tsheon5,当面按姐姐条称呼姐训,f,True,result_all_converted.xlsx
r03431,239,读字,doeq1zy55,doq8,本字为姊广韵将几切,iəlk,True,result_all_converted.xlsx
r03432,239,表阿妹,piau335o55mhe52,piau3;piau3to;lbamhe5;me6,背称当面按妹妹条称呼,ʑkpiɒʔmkkl,True,result_all_converted.xlsx
r03433,239,外甥,nga11san11,nga6;wa6san1;seon1,外甥外孙背称当面叫名字,ktlŋasaŋnlftlll,True,result_all_converted.xlsx
r03434,239,外甥新妇,nga11san11shin11vu11,nga6;wa6san1;seon1,外甥媳妇外孙媳妇背,kflŋasaŋɕiŋɦullʔlll,True,result_all_converted.xlsx
r03435,239,称,tsheon52,tsheon5,当面叫名字,fllʔ,True,result_all_converted.xlsx
r03436,239,外甥因,nga11san11in11,nga6;wa6san1;seon1,,,True,result_all_converted.xlsx
r03437,239,名字,min11zy55,,因的鼻化成分是儿化韵的残余,,True,result_all_converted.xlsx
r03438,239,外甥女婿,nga11san11gniu11shi11,nga6;wa6san1;seon1gniu4;no4,,fŋasaŋnyɕiltf,True,result_all_converted.xlsx
r03439,239,当面叫名字,taon33mien55ciau55min55zy52,taon1;taon5mien4;mien6;mien6;mien6,,tll,True,result_all_converted.xlsx
r03440,239,重外甥,dzon11nga55san52,dzon4;dzon4nga6;wa6san1;seon1,,tfdzoŋŋasaŋlizʔ,True,result_all_converted.xlsx
r03441,239,重外甥因,dzon11nga55san55in52,dzon4;dzon4nga6;wa6san1;seon1,,ttdzoŋŋasaŋlikʔ,True,result_all_converted.xlsx
r03442,239,背称,pe33tsheon52,pe1;pe5;pe5;be6;be6;be6tsheon5,因的鼻化成分是儿化韵的残余,f,True,result_all_converted.xlsx
r03443,239,爹娘,tia33gnian52,,父母,tianiaŋ,True,result_all_converted.xlsx
r03444,239,爹娘大人,tia33gnian55da55zeen52,do6gnin2,,ttiaȵiaŋdoŋiŋ,True,result_all_converted.xlsx
r03445,239,爹和儿子,tia33wu55gni55tsy52,wu2;wu6;wu6;gho2;gho6;gho6;gho6;gho612;ghi2;i2tsy3;tseq7,,ftiaɦuȵitstff,True,result_all_converted.xlsx
r03446,239,母子,mu115tsy52,mu4;ng4tsy3;tseq7,,tfmuts,True,result_all_converted.xlsx
r03447,239,娘因,gnian11in52,,,,True,result_all_converted.xlsx
r03448,239,母女,mu115gniu52,mu4;ng4gniu4;no4,因的鼻化成分是儿化韵的残余,,True,result_all_converted.xlsx
r03449,239,兄弟,shion33di55,,家弟兄,ʔɕioŋdiko,True,result_all_converted.xlsx
r03450,240,第七章,di11chiq1tsaon11,,,,True,result_all_converted.xlsx
r03451,240,切,chiq45,,,t,True,result_all_converted.xlsx
r03452,240,姐妹,cia335mhe52,mhe5;me6,姐训读字本字为姊广韵将几切,ttiml,True,result_all_converted.xlsx
r03453,240,堂兄弟,daon11shion55di52,,家,ldɒŋɕioŋdiko,True,result_all_converted.xlsx
r03454,240,老唐,lau115daon52,lau4;lau6,,ltlɒdɒŋ,True,result_all_converted.xlsx
r03455,240,堂姐妹,daon11cia55mhe52,mhe5;me6,,tlkdɒŋtɕimltii,True,result_all_converted.xlsx
r03456,240,将几切,cian33ci55chiq54,ciaf1;cian5ci3;ct1;ci3;5;ci5;ci5,,l,True,result_all_converted.xlsx
r03457,240,表兄弟,piau335shion55di52,piau3;piau3,,klpiɒɕioŋdi,True,result_all_converted.xlsx
r03458,240,老表,lau115piau52,lau4;lau6piau3;piau3,,klɒpiɒ,True,result_all_converted.xlsx
r03459,240,表姐妹,piau335cia55mhe52,piau3;piau3mhe5;me6,,kltpiɒtimllillil,True,result_all_converted.xlsx
r03460,240,几切,ci33chiq5,ci3;ct1;ci3;5;ci5;ci5,,ll,True,result_all_converted.xlsx
r03461,240,儿子男女,gni11tsy55ne55gniu52,12;ghi2;i2tsy3;tseq7ne2;neen2;neen2;noen2gniu4;no4,,lŋitsnẽnyl,True,result_all_converted.xlsx
r03462,240,儿女,gni11gniu55,12;ghi2;i2gniu4;no4,,,True,result_all_converted.xlsx
r03463,240,两老嬷,lian115lau55mo52,lau4;lau6,夫妻俩,,True,result_all_converted.xlsx
r03464,240,两婆老,lian115bo55lau52,mo2lau4;lau6,,liaŋlbolɒl,True,result_all_converted.xlsx
r03465,240,两老太婆,lian115lau55tha55bo52,lau4;lau6mo2,指老年夫妻,kliaŋllɒtʰabol,True,result_all_converted.xlsx
r03466,240,叔太爷,shioeq3tha55ya52,soq7;soq7;shioq7;shioq7,指叔辈,tkioʔtʰaia,True,result_all_converted.xlsx
r03467,240,连襟,lien11cin52,,,iliẽtiŋ,True,result_all_converted.xlsx
r03468,240,叔班,shioeq3paen52,soq7;soq7;shioq7;shioq7,五娌班五是伯母的音变,,True,result_all_converted.xlsx
r03469,240,姑娘阿嫂,ku33gnian55o55sau52,to;lba,姑嫂,lilkuŋiaŋʔsɒ,True,result_all_converted.xlsx
r03470,240,亲家,chin33cia52,ke1;ko1;ko1;ko1;cio1,,stɕʰiŋko,True,result_all_converted.xlsx
r03471,240,亲家公,chin33cia55kuon52,ke1;ko1;ko1;ko1;cio1,,ʑtʰiŋkokuoŋ,True,result_all_converted.xlsx
r03472,240,亲家母,chin33cia55mu52,ke1;ko1;ko1;ko1;cio1mu4;ng4,,ltiŋkomu,True,result_all_converted.xlsx
r03473,240,亲,chin52,,,tɕʰiŋmo,True,result_all_converted.xlsx
r03474,240,亲眷,chin33cioen55,,家,ʑtɕʰiŋtɕiko,True,result_all_converted.xlsx
r03475,240,亲戚,chin33chiq5,,,lltɕiŋitɕʰiʔ,True,result_all_converted.xlsx
r03476,240,娘家,gnian11cia52,ke1;ko1;ko1;ko1;cio1,,ʑȵiaŋko,True,result_all_converted.xlsx
r03477,240,女家,gniu115cia52,gniu4;no4ke1;ko1;ko1;ko1;cio1,刚结婚时的称呼,ʑykottllflf,True,result_all_converted.xlsx
r03478,240,婆家,bo11cia52,mo2ke1;ko1;ko1;ko1;cio1,,boiko,True,result_all_converted.xlsx
r03479,240,夫家,fu33cia52,ke1;ko1;ko1;ko1;cio1,,fuko,True,result_all_converted.xlsx
r03480,240,男家,ne11cia52,ne2;neen2;neen2;noen2ke1;ko1;ko1;ko1;cio1,刚结婚时的称呼,nẽkoktfff,True,result_all_converted.xlsx
