row_id,page,hanzi,wupin,alt_wupin,note,legacy_ipa_ocr,has_wupin,source,ipa_from_wupin,ipa_conversion_status,ipa_label_source
r00145,128,石䃮,zaq1daeq5,zaq8;zeoq8,溪沟上过人时供踏脚的石块,,True,result_all_converted.xlsx,zaʔ¹dæʔ⁵,ok,rule_from_trusted_wupin
r00146,128,泉水,jien11sy55,sy3;se3,,kdʑis,True,result_all_converted.xlsx,dʑiẽ¹¹sɿ⁵⁵,ok,rule_from_trusted_wupin
r00147,128,瀑布,bau11pu11,gboqpu5,,ikboʔpu,True,result_all_converted.xlsx,bɤ¹¹pu¹¹,ok,rule_from_trusted_wupin
r00148,128,海,he335,,,ih,True,result_all_converted.xlsx,hᴇ³³⁵,ok,rule_from_trusted_wupin
r00149,128,海涂,he335du52,du2,河流入海处的浅滩,tsht,True,result_all_converted.xlsx,hᴇ³³⁵du⁵²,ok,rule_from_trusted_wupin
r00150,128,沙滩,so33thaen52,thaen5;thaen5,,lsotʰl,True,result_all_converted.xlsx,sɒ³³tʰæ̃⁵²,ok,rule_from_trusted_wupin
r00151,128,海白地,he335baq5di52,,是海边的沙地退潮后呈白色可围垦成良田,hbaʔdillillll,True,result_all_converted.xlsx,hᴇ³³⁵baʔ⁵di⁵²,ok,rule_from_trusted_wupin
r00152,128,潮水,dzau11sy55,sy3;se3,,kdzɒs,True,result_all_converted.xlsx,dzɤ¹¹sɿ⁵⁵,ok,rule_from_trusted_wupin
r00153,128,浪头,laon11deu11,,,llɒŋdɤt,True,result_all_converted.xlsx,lɒŋ¹¹də¹¹,ok,rule_from_trusted_wupin
r00154,128,波浪,po33laon55,,,,True,result_all_converted.xlsx,pɒ³³lɒŋ⁵⁵,ok,rule_from_trusted_wupin
r00155,128,河港,gho11kaon55,,,tkɦokɒŋlklis,True,result_all_converted.xlsx,ɦɒ¹¹kɒŋ⁵⁵,ok,rule_from_trusted_wupin
r00156,128,湖港,wu11kaon55,,,ɦkɒŋ,True,result_all_converted.xlsx,ɦu¹¹kɒŋ⁵⁵,ok,rule_from_trusted_wupin
r00157,128,汊港,tsho33kaon33,,河流斜穿入湖处,istsʰokɒŋfli,True,result_all_converted.xlsx,tsʰɒ³³kɒŋ³³,ok,rule_from_trusted_wupin
r00158,128,㶇,wan11,wan2;wan6;wan6;uan1,小河现多用于地名,tɦuŋutlltʰ,True,result_all_converted.xlsx,ɦaŋ¹¹,ok,rule_from_trusted_wupin
r00159,128,浦,phu335,,流入湖荡的小河,pʰuflf,True,result_all_converted.xlsx,pʰu³³⁵,ok,rule_from_trusted_wupin
r00160,128,渎,doq23,,小沟,doʔ,True,result_all_converted.xlsx,doʔ²³,ok,rule_from_trusted_wupin
r00161,128,溇,leu113,,河浜断头不通的地方,lɤlkll,True,result_all_converted.xlsx,lə¹¹³,ok,rule_from_trusted_wupin
r00162,128,湖,wu231,,,ɦu,True,result_all_converted.xlsx,ɦu²³¹,ok,rule_from_trusted_wupin
r00163,128,湖荡,wu11dan55,dan6;daon4;daon4;daon4;ddon4;daon6,,əɦudɒŋ,True,result_all_converted.xlsx,ɦu¹¹dɒŋ⁵⁵,ok,rule_from_trusted_wupin
r00164,129,荡,dan11,dan6;daon4;daon4;daon4;ddon4;daon6,小湖可种菱养鱼,dŋnl,True,result_all_converted.xlsx,dɒŋ¹¹,ok,rule_from_trusted_wupin
r00165,129,锻,toen33,,深潭,t,True,result_all_converted.xlsx,tø̃³³,ok,rule_from_trusted_wupin
r00166,129,水汪凼,sy335uaon55daon52,sy3;se3uo52,水坑,,True,result_all_converted.xlsx,sɿ³³⁵uɒŋ⁵⁵dɒŋ⁵²,ok,rule_from_trusted_wupin
r00167,129,大水,do11sy11,do6sy3;se3,洪水,kdosʔltk,True,result_all_converted.xlsx,dɒ¹¹sɿ¹¹,ok,rule_from_trusted_wupin
r00168,129,涂,du231,du2,河湖中的小洲,du,True,result_all_converted.xlsx,du²³¹,ok,rule_from_trusted_wupin
r00169,129,岸顶头,ngeen11teon11deu11,tin3,河岸,iŋtəŋiŋd,True,result_all_converted.xlsx,ŋẽ¹¹təŋ¹¹də¹¹,ok,rule_from_trusted_wupin
r00170,129,河滩,gho11thaen52,thaen5;thaen5,,pɦotʰ,True,result_all_converted.xlsx,ɦɒ¹¹tʰæ̃⁵²,ok,rule_from_trusted_wupin
r00171,129,河沿,gho11yen52,yen2;yen6,头河边,lɦoɦiẽdɤilil,True,result_all_converted.xlsx,ɦɒ¹¹ɦẽ⁵²,ok,rule_from_trusted_wupin
r00172,129,河墈,gho11kheen52,,头陡峻的河岸,,True,result_all_converted.xlsx,ɦɒ¹¹kʰẽ⁵²,ok,rule_from_trusted_wupin
r00173,129,河埠头,gho11bu55deu52,,河上可供上下船洗衣洗菜的小码头,tllɦobllf,True,result_all_converted.xlsx,ɦɒ¹¹bu⁵⁵də⁵²,ok,rule_from_trusted_wupin
r00174,129,埠头,bu11deu11,,河上可供上下船洗衣洗菜的小码头,lbud,True,result_all_converted.xlsx,bu¹¹də¹¹,ok,rule_from_trusted_wupin
r00175,129,桥,jiau231,,,dʑiɒ,True,result_all_converted.xlsx,dʑiɤ²³¹,ok,rule_from_trusted_wupin
r00176,129,桥头,jiau11deu52,,桥边,ldii,True,result_all_converted.xlsx,dʑiɤ¹¹də⁵²,ok,rule_from_trusted_wupin
r00177,129,桥脚,jiau11ciaq5,,桥档和岸的结合处,tldʑiʔtɕiaʔftʰfllit,True,result_all_converted.xlsx,dʑiɤ¹¹tɕiaʔ⁵,ok,rule_from_trusted_wupin
r00178,129,堍头,thu33deu33,,桥梁起级的地方,ttʰudt,True,result_all_converted.xlsx,tʰu³³də³³,ok,rule_from_trusted_wupin
r00179,129,城墙,dzeon11jian52,,,tdzəŋdʑiaŋ,True,result_all_converted.xlsx,dzəŋ¹¹dʑiaŋ⁵²,ok,rule_from_trusted_wupin
r00180,129,堤,di231,,,tdi,True,result_all_converted.xlsx,di²³¹,ok,rule_from_trusted_wupin
r00181,129,箭头,cien33deu33,,,tɕiẽdɤlllttllfklki,True,result_all_converted.xlsx,tɕiẽ³³də³³,ok,rule_from_trusted_wupin
r00182,129,坝,po33,,筑石拦水以提高水位但船只因此需靠人力拖拉过坝,lpozkzkllblltt,True,result_all_converted.xlsx,pɒ³³,ok,rule_from_trusted_wupin
r00183,129,堰,ien33,,低坝,iẽ,True,result_all_converted.xlsx,iẽ³³,ok,rule_from_trusted_wupin
r00184,129,埂城,kan335dzeon52,kan3;keon3,离河远的堤,tkaŋdzəŋitl,True,result_all_converted.xlsx,kaŋ³³⁵dzəŋ⁵²,ok,rule_from_trusted_wupin
r00185,129,海塘,he335daon52,,海堤,khdɒŋt,True,result_all_converted.xlsx,hᴇ³³⁵dɒŋ⁵²,ok,rule_from_trusted_wupin
r00186,129,堤塘,di11daon52,,,didɒŋ,True,result_all_converted.xlsx,di¹¹dɒŋ⁵²,ok,rule_from_trusted_wupin
r00187,129,闸,zaeq23,,指水闸,zʔk,True,result_all_converted.xlsx,zæʔ²³,ok,rule_from_trusted_wupin
r00188,129,树林,zhiu11lin11,,蓬,ftkiʑyliŋboŋʔ,True,result_all_converted.xlsx,ʑy¹¹liŋ¹¹,ok,rule_from_trusted_wupin
r00189,129,树蓬,zhiu11bon11,,,kliʑyboŋ,True,result_all_converted.xlsx,ʑy¹¹boŋ¹¹,ok,rule_from_trusted_wupin
r00190,129,竹林,tsoq3lin52,,,ktsoʔliŋ,True,result_all_converted.xlsx,tsoʔ³liŋ⁵²,ok,rule_from_trusted_wupin
r00191,130,竹林蓬,tsoq3lin55bon52,,,tkitsoʔliŋboŋ,True,result_all_converted.xlsx,tsoʔ³liŋ⁵⁵boŋ⁵²,ok,rule_from_trusted_wupin
r00192,130,草地,tshau335di52,,,tsʰɒdi,True,result_all_converted.xlsx,tsʰɤ³³⁵di⁵²,ok,rule_from_trusted_wupin
r00193,130,畈里,paen55li52,paen5;faen5li4;114;li4,指田野之间,lplillll,True,result_all_converted.xlsx,pæ̃⁵⁵li⁵²,ok,rule_from_trusted_wupin
r00194,130,野地,ya115di52,,野外,lɦiadi,True,result_all_converted.xlsx,ɦa¹¹⁵di⁵²,ok,rule_from_trusted_wupin
r00195,130,景致,cin335tsy52,tsy5;tsy5;tsy5;tsy5,风景,tɕiŋtsii,True,result_all_converted.xlsx,tɕiŋ³³⁵tsɿ⁵²,ok,rule_from_trusted_wupin
r00196,130,禹陵,yu115lin52,,传说中上古时夏禹埋骨之处在城外东南郊,ɦyliŋtilllzyʔt,True,result_all_converted.xlsx,ɦy¹¹⁵liŋ⁵²,ok,rule_from_trusted_wupin
r00197,130,兰亭,laen11din52,,相传东晋王羲之曾在此与宾客聚会记有兰亭集序在城外西南郊,ldiŋtik,True,result_all_converted.xlsx,læ̃¹¹diŋ⁵²,ok,rule_from_trusted_wupin
r00198,130,沈园,seen335yoen52,,相传南宋陆游曾在园中为前妻题词钗头凤在城内东部,kiitl,True,result_all_converted.xlsx,sẽ³³⁵ɦiø̃⁵²,ok,rule_from_trusted_wupin
r00199,130,东湖,ton33wu52,,汉以后在当地采石凿成深湖以陡崖壁立湖水澄碧驰名。在城外东郊,ltoŋɦullkiilliti,True,result_all_converted.xlsx,toŋ³³ɦu⁵²,ok,rule_from_trusted_wupin
r00200,130,鉴湖,cien33wu33,cien5;cien5,自汉以来鉴湖行舟即有人在镜中舟行画中之称在城外西郊,tɕiɦulllillll,True,result_all_converted.xlsx,tɕiẽ³³ɦu³³,ok,rule_from_trusted_wupin
r00201,130,金子,cin33tsy55,tsy3;tseq7,,ftɕiŋts,True,result_all_converted.xlsx,tɕiŋ³³tsɿ⁵⁵,ok,rule_from_trusted_wupin
r00202,130,白金,baq1cin52,,铂,baʔtɕiŋl,True,result_all_converted.xlsx,baʔ¹tɕiŋ⁵²,ok,rule_from_trusted_wupin
r00203,130,银子,gnin11tsy55,tsy3;tseq7,,lȵiŋts,True,result_all_converted.xlsx,ȵiŋ¹¹tsɿ⁵⁵,ok,rule_from_trusted_wupin
r00204,130,铜,don231,,,illdoŋ,True,result_all_converted.xlsx,doŋ²³¹,ok,rule_from_trusted_wupin
r00205,130,紫铜,tsy335don52,,纯铜,tltsdoŋ,True,result_all_converted.xlsx,tsɿ³³⁵doŋ⁵²,ok,rule_from_trusted_wupin
r00206,130,白铜,baq1don52,,铜镍合金,lltlbaʔdoŋilt,True,result_all_converted.xlsx,baʔ¹doŋ⁵²,ok,rule_from_trusted_wupin
r00207,130,黄铜,huaon33don52,waon2,铜锌合金,ɦuɒŋdoŋ,True,result_all_converted.xlsx,huɒŋ³³doŋ⁵²,ok,rule_from_trusted_wupin
r00208,130,铁,thiq45,,,tʰiʔ,True,result_all_converted.xlsx,tʰiʔ⁴⁵,ok,rule_from_trusted_wupin
r00209,130,生铁,san33thiq5,san1;seon1,,lksaŋtʰiʔ,True,result_all_converted.xlsx,saŋ³³tʰiʔ⁵,ok,rule_from_trusted_wupin
r00210,130,熟铁,zoq1thiq5,,,lzoʔtʰiʔ,True,result_all_converted.xlsx,zoʔ¹tʰiʔ⁵,ok,rule_from_trusted_wupin
r00211,130,钢,kaon52,,,lkɒŋ,True,result_all_converted.xlsx,kɒŋ⁵²,ok,rule_from_trusted_wupin
r00212,130,铅,khaen52,,,lkʰ,True,result_all_converted.xlsx,kʰæ̃⁵²,ok,rule_from_trusted_wupin
r00213,131,镴,laeq23,,锡一般指锡合金,iʔʔ,True,result_all_converted.xlsx,læʔ²³,ok,rule_from_trusted_wupin
r00214,131,钢宗,kaon33tson52,,指铝合金,fkɒŋtsoŋ,True,result_all_converted.xlsx,kɒŋ³³tsoŋ⁵²,ok,rule_from_trusted_wupin
r00215,131,玉,gnioq23,,,lnioʔ,True,result_all_converted.xlsx,ȵioʔ²³,ok,rule_from_trusted_wupin
r00216,131,玉石,gnioq1zaq5,zaq8;zeoq8,,liioʔzaʔi,True,result_all_converted.xlsx,ȵioʔ¹zaʔ⁵,ok,rule_from_trusted_wupin
r00217,131,水晶,sy335cin52,sy3;se3,,kstɕiŋ,True,result_all_converted.xlsx,sɿ³³⁵tɕiŋ⁵²,ok,rule_from_trusted_wupin
r00218,131,翡翠,fi335tshe52,,,fittsʰ,True,result_all_converted.xlsx,fi³³⁵tsʰᴇ⁵²,ok,rule_from_trusted_wupin
r00219,131,玛瑙,mo115nau52,,,fmoɒ,True,result_all_converted.xlsx,mɒ¹¹⁵nɤ⁵²,ok,rule_from_trusted_wupin
r00220,131,珊瑚,saen33wu52,,,sɦ,True,result_all_converted.xlsx,sæ̃³³ɦu⁵²,ok,rule_from_trusted_wupin
r00221,131,珍珠,tseen33ciu52,,,fktsẽtɕy,True,result_all_converted.xlsx,tsẽ³³tɕy⁵²,ok,rule_from_trusted_wupin
r00222,131,硫黄,lieu11waon52,waon2,,liliʔɦuɒŋs,True,result_all_converted.xlsx,liə¹¹ɦɒŋ⁵²,ok,rule_from_trusted_wupin
r00223,131,矾,vaen231,,,væ̃,True,result_all_converted.xlsx,væ̃²³¹,ok,rule_from_trusted_wupin
r00224,131,明矾,min11vaen52,meen4;min2,,lllmiŋv,True,result_all_converted.xlsx,miŋ¹¹væ̃⁵²,ok,rule_from_trusted_wupin
r00225,131,吸铁石,shiq3thiq5zaq54,zaq8;zeoq8,磁石,llkkiɕiʔtʰiʔzaʔi,True,result_all_converted.xlsx,ɕiʔ³tʰiʔ⁵zaʔ⁵⁴,ok,rule_from_trusted_wupin
r00226,131,气,chi33,,空气,tɕʰi,True,result_all_converted.xlsx,tɕʰi³³,ok,rule_from_trusted_wupin
r00227,131,水,sy335,sy3;se3,,ks,True,result_all_converted.xlsx,sɿ³³⁵,ok,rule_from_trusted_wupin
r00228,131,石头,zaq1deu52,zaq8;zeoq8,,izaʔdɤ,True,result_all_converted.xlsx,zaʔ¹də⁵²,ok,rule_from_trusted_wupin
r00229,131,石子,zaq1tsy55,zaq8;zeoq8tsy3;tseq7,小石头,ifzaʔtsil,True,result_all_converted.xlsx,zaʔ¹tsɿ⁵⁵,ok,rule_from_trusted_wupin
r00230,131,鹅卵石,ngo11loen55zaq54,1o4;loen4zaq8;zeoq8,,liŋolzaʔ,True,result_all_converted.xlsx,ŋɒ¹¹lø̃⁵⁵zaʔ⁵⁴,ok,rule_from_trusted_wupin
r00231,131,石块,zaq1khue55,zaq8;zeoq8,,ʔ,True,result_all_converted.xlsx,zaʔ¹kʰuᴇ⁵⁵,ok,rule_from_trusted_wupin
r00232,131,石条,zaq1diau52,zaq8;zeoq8trau1;diau2,,zaʔdi,True,result_all_converted.xlsx,zaʔ¹diɤ⁵²,ok,rule_from_trusted_wupin
r00233,131,石板,zaq1paen55,zaq8;zeoq8,,izaʔpæ̃,True,result_all_converted.xlsx,zaʔ¹pæ̃⁵⁵,ok,rule_from_trusted_wupin
r00234,131,呛爿石,chian33baen33zaq3,zaq8;zeoq8,石片,ltiaŋbzaʔi,True,result_all_converted.xlsx,tɕʰiaŋ³³bæ̃³³zaʔ³,ok,rule_from_trusted_wupin
r00235,131,沙,so52,,沙子,so,True,result_all_converted.xlsx,sɒ⁵²,ok,rule_from_trusted_wupin
r00236,131,石沙,zaq1so52,zaq8;zeoq8,沙石,dlzaʔsoi,True,result_all_converted.xlsx,zaʔ¹sɒ⁵²,ok,rule_from_trusted_wupin
r00237,131,沙泥,so33gni52,gni2;gni6,多沙石的泥土,soŋilf,True,result_all_converted.xlsx,sɒ³³ȵi⁵²,ok,rule_from_trusted_wupin
r00238,131,泥沙,gni11so52,gni2;gni6,,ŋiso,True,result_all_converted.xlsx,ȵi¹¹sɒ⁵²,ok,rule_from_trusted_wupin
r00239,131,陷沙,ghaen11so11,ghaen6;yen6,陷人的稀泥沙,lɦæ̃solffl,True,result_all_converted.xlsx,ɦæ̃¹¹sɒ¹¹,ok,rule_from_trusted_wupin
r00240,131,湖泥,wu11gni52,gni2;gni6,泥巴,tɦuʔni,True,result_all_converted.xlsx,ɦu¹¹ȵi⁵²,ok,rule_from_trusted_wupin
r00241,132,烂湖泥,laen11wu11gni11,gni2;gni6,稀泥巴,kilɦunitl,True,result_all_converted.xlsx,læ̃¹¹ɦu¹¹ȵi¹¹,ok,rule_from_trusted_wupin
r00242,132,埲尘,bon115dzeen52,dzeen2;zeen2,,tlboŋlz,True,result_all_converted.xlsx,boŋ¹¹⁵dzẽ⁵²,ok,rule_from_trusted_wupin
r00243,132,灰,hue52,,灰烬,huk,True,result_all_converted.xlsx,huᴇ⁵²,ok,rule_from_trusted_wupin
r00244,132,锈,shieu33,,指铁锈,ɕikf,True,result_all_converted.xlsx,ɕiə³³,ok,rule_from_trusted_wupin
r00245,132,铜绿,don11loq5,,指铜锈,doŋloʔt,True,result_all_converted.xlsx,doŋ¹¹loʔ⁵,ok,rule_from_trusted_wupin
r00246,132,埃糟,e33tsau52,a1;e1,垃圾,s,True,result_all_converted.xlsx,ᴇ³³tsɤ⁵²,ok,rule_from_trusted_wupin
r00247,132,垃圾,laeq1saeq5,,垃圾,itklʔsʔ,True,result_all_converted.xlsx,læʔ¹sæʔ⁵,ok,rule_from_trusted_wupin
r00248,132,摞渣,lo115tso52,,渣子,,True,result_all_converted.xlsx,lɒ¹¹⁵tsɒ⁵²,ok,rule_from_trusted_wupin
r00249,132,白花,baq1huo52,,白色的霉斑,baʔhuof,True,result_all_converted.xlsx,baʔ¹huɒ⁵²,ok,rule_from_trusted_wupin
r00250,132,乌花,u33huo52,,黑色的霉斑,uhuotttf,True,result_all_converted.xlsx,u³³huɒ⁵²,ok,rule_from_trusted_wupin
r00251,132,火,hu335,,,khu,True,result_all_converted.xlsx,hu³³⁵,ok,rule_from_trusted_wupin
r00252,132,烟头,ien33deu52,,烟,idl,True,result_all_converted.xlsx,iẽ³³də⁵²,ok,rule_from_trusted_wupin
r00253,132,汽吼水,chi33heu33sy33,sy3;se3,水蒸气,fktɕʰihɤsʔik,True,result_all_converted.xlsx,tɕʰi³³hə³³sɿ³³,ok,rule_from_trusted_wupin
r00254,132,水泡泡,sy335phau55phau52,sy3;se3,泡泡,ktspʰɒpʰɒ,True,result_all_converted.xlsx,sɿ³³⁵pʰɤ⁵⁵pʰɤ⁵²,ok,rule_from_trusted_wupin
r00255,132,泡泡,phau33phau52,phau1;phau5;phau5;phau5phau1;phau5;phau5;phau5,,pʰɒpʰɒ,True,result_all_converted.xlsx,pʰɤ³³pʰɤ⁵²,ok,rule_from_trusted_wupin
r00256,132,乏乏,vaeq1vaeq5,,沫儿,vʔvʔkl,True,result_all_converted.xlsx,væʔ¹væʔ⁵,ok,rule_from_trusted_wupin
r00257,132,浡乏,beq1vaeq5,,,,True,result_all_converted.xlsx,bᴇʔ¹væʔ⁵,ok,rule_from_trusted_wupin
r00258,132,光头,kuaon33deu52,kuaon1,光线,kuɒŋdɤ,True,result_all_converted.xlsx,kuɒŋ³³də⁵²,ok,rule_from_trusted_wupin
r00259,132,亮光,lian11kuaon11,kuaon1,指从暗处看到的光线,iaŋkuɒŋkktfl,True,result_all_converted.xlsx,liaŋ¹¹kuɒŋ¹¹,ok,rule_from_trusted_wupin
r00260,132,影光,in335kuaon52,kuaon1,影子,iŋkuɒŋ,True,result_all_converted.xlsx,iŋ³³⁵kuɒŋ⁵²,ok,rule_from_trusted_wupin
r00261,132,亮头,lian11deu11,,明亮处,liaŋdl,True,result_all_converted.xlsx,liaŋ¹¹də¹¹,ok,rule_from_trusted_wupin
r00262,132,暗头,een33deu33,,暗处,dɤ,True,result_all_converted.xlsx,ẽ³³də³³,ok,rule_from_trusted_wupin
r00263,132,颜色,ngaen11seoq5,ngaen2;yen2,,dŋæ̃səʔ,True,result_all_converted.xlsx,ŋæ̃¹¹səʔ⁵,ok,rule_from_trusted_wupin
r00264,132,声响,seon33shian55,,,fsəŋiaŋ,True,result_all_converted.xlsx,səŋ³³ɕiaŋ⁵⁵,ok,rule_from_trusted_wupin
r00265,132,声音,seon33in52,,,səŋiŋ,True,result_all_converted.xlsx,səŋ³³iŋ⁵²,ok,rule_from_trusted_wupin
r00266,132,应声,in33seon52,in5;i1;in5,回声回响,iiŋsəŋill,True,result_all_converted.xlsx,iŋ³³səŋ⁵²,ok,rule_from_trusted_wupin
r00267,132,热度,gniq1du55,gbop,温度,kniʔdul,True,result_all_converted.xlsx,ȵiʔ¹du⁵⁵,ok,rule_from_trusted_wupin
r00268,133,块头,khue33deu33,,块儿,tkʰudɤtk,True,result_all_converted.xlsx,kʰuᴇ³³də³³,ok,rule_from_trusted_wupin
r00269,133,原块头,gnioen11khue55deu52,ghioen2;gnioen2,整块半块头我吃要吃咯,itikʰuiɤtkllll,True,result_all_converted.xlsx,ȵiø̃¹¹kʰuᴇ⁵⁵də⁵²,ok,rule_from_trusted_wupin
r00270,133,半块头,poen33khue33deu33,,半块儿,lklpkʰudkl,True,result_all_converted.xlsx,pø̃³³kʰuᴇ³³də³³,ok,rule_from_trusted_wupin
r00271,133,坺头,baeq1deu52,,稍大的块儿,,True,result_all_converted.xlsx,bæʔ¹də⁵²,ok,rule_from_trusted_wupin
r00272,133,颗粒,kho33leq5,liq8;liq8;6;6,粒儿,ikʰolʔiʔkl,True,result_all_converted.xlsx,kʰɒ³³lᴇʔ⁵,ok,rule_from_trusted_wupin
r00273,133,末屑,meq1soeq5,meq8;meq8;meq8;mhiq7sriiq7;soeq7,末儿,kʔsøʔ,True,result_all_converted.xlsx,mᴇʔ¹søʔ⁵,ok,rule_from_trusted_wupin
r00274,133,粉末屑,feen335meq5soeq54,meq8;meq8;meq8;mhiq7sriiq7;soeq7,,lfmʔsøʔ,True,result_all_converted.xlsx,fẽ³³⁵mᴇʔ⁵søʔ⁵⁴,ok,rule_from_trusted_wupin
r00275,133,粉末头,feen335meq5deu52,meq8;meq8;meq8;mhiq7,,kfẽmʔdɤ,True,result_all_converted.xlsx,fẽ³³⁵mᴇʔ⁵də⁵²,ok,rule_from_trusted_wupin
r00276,133,粉,feen335,,面儿,f,True,result_all_converted.xlsx,fẽ³³⁵,ok,rule_from_trusted_wupin
r00277,133,洞眼,don11ngaen11,,眼儿,ilkdoŋŋæ̃lll,True,result_all_converted.xlsx,doŋ¹¹ŋæ̃¹¹,ok,rule_from_trusted_wupin
r00278,133,汪凼,uaon33daon55,uo52,函坑儿,,True,result_all_converted.xlsx,uɒŋ³³dɒŋ⁵⁵,ok,rule_from_trusted_wupin
r00279,133,缝道,von11da55,von2;von6da4;dau4,缝儿,iivoŋdal,True,result_all_converted.xlsx,voŋ¹¹da⁵⁵,ok,rule_from_trusted_wupin
r00280,133,壳盝,khoq3loq5,,壳儿小盒,,True,result_all_converted.xlsx,kʰoʔ³loʔ⁵,ok,rule_from_trusted_wupin
r00281,133,迹足,ciq3tsoq5,,痕迹,itiʔtsoʔi,True,result_all_converted.xlsx,tɕiʔ³tsoʔ⁵,ok,rule_from_trusted_wupin
r00282,133,丝绺,sy33lieu55,,纹路,,True,result_all_converted.xlsx,sɿ³³liə⁵⁵,ok,rule_from_trusted_wupin
r00283,133,印,in33,,印儿,liŋtl,True,result_all_converted.xlsx,iŋ³³,ok,rule_from_trusted_wupin
r00284,133,气息,chi33shiq3,,气味,lttɕiɕiʔlk,True,result_all_converted.xlsx,tɕʰi³³ɕiʔ³,ok,rule_from_trusted_wupin
r00285,133,味道,bi11dau11,b1o;mi6;mi6;vi6da4;dau4,味儿,tɡ,True,result_all_converted.xlsx,bi¹¹dɤ¹¹,ok,rule_from_trusted_wupin
r00286,133,奶花香,na115huo55shian52,na4;nha5,指乳臭,nahuoɕiaŋ,True,result_all_converted.xlsx,na¹¹⁵huɒ⁵⁵ɕiaŋ⁵²,ok,rule_from_trusted_wupin
r00287,133,腥气,shin33chi55,,指鱼腥味,ɕiŋtifl,True,result_all_converted.xlsx,ɕiŋ³³tɕʰi⁵⁵,ok,rule_from_trusted_wupin
r00288,133,霉𪑳气,me11tseon55chi52,,霉味儿,,True,result_all_converted.xlsx,mᴇ¹¹tsəŋ⁵⁵tɕʰi⁵²,ok,rule_from_trusted_wupin
r00289,133,咸蒿气,ghaen11hau55chi52,ghaen2;ghaen2;yen2;yen2,盐霉变的气味,fhtil,True,result_all_converted.xlsx,ɦæ̃¹¹hɤ⁵⁵tɕʰi⁵²,ok,rule_from_trusted_wupin
r00290,133,烟火气,ien33hu55chi52,,食物中的柴烟味儿,kiẽhuttʰiftllk,True,result_all_converted.xlsx,iẽ³³hu⁵⁵tɕʰi⁵²,ok,rule_from_trusted_wupin
r00291,133,油蒿气,yeu11hau55chi52,yeu2;yeu6,熬油时的味儿,til,True,result_all_converted.xlsx,ɦə¹¹hɤ⁵⁵tɕʰi⁵²,ok,rule_from_trusted_wupin
r00292,133,日头气,gni11deu11chi11,gni6;zeq8;zeq8;gniq8,炽热的路面被阵雨淋后散发的气味：落得场阵头，街路高头一股~,ŋiʔdtiflkʔ,True,result_all_converted.xlsx,ȵi¹¹də¹¹tɕʰi¹¹,ok,rule_from_trusted_wupin
r00293,133,日蒲气,gni11bu11chi11,gni6;zeq8;zeq8;gniq8bu2;bu2,炽热的路面被阵雨淋后散发的气味：落得场阵头，街路高头一股~,iiʔbustɕʰii,True,result_all_converted.xlsx,ȵi¹¹bu¹¹tɕʰi¹¹,ok,rule_from_trusted_wupin
r00294,133,恶药头气,oq3yaq5deu55chi55,bo,塑料制品等燃烧时的恶臭,ioʔɦiaʔɤtiflkll,True,result_all_converted.xlsx,oʔ³ɦaʔ⁵də⁵⁵tɕʰi⁵⁵,ok,rule_from_trusted_wupin
r00295,134,𪑳餲头气,tseon335eq5deu55chi52,,指霉味儿：干菜霉哉，一股~,,True,result_all_converted.xlsx,tsəŋ³³⁵ᴇʔ⁵də⁵⁵tɕʰi⁵²,ok,rule_from_trusted_wupin
r00296,134,臊臭,sau33tsheu55,,指羊臊味,sɒtsʰɤkllk,True,result_all_converted.xlsx,sɤ³³tsʰə⁵⁵,ok,rule_from_trusted_wupin
r00297,134,羊臊臭,yan11sau55tsheu52,,指羊臊味,ʑɦiaŋsɒtsʰɤs,True,result_all_converted.xlsx,ɦaŋ¹¹sɤ⁵⁵tsʰə⁵²,ok,rule_from_trusted_wupin
r00298,134,腥臭,shin33tsheu55,,指狐臭味,ɕiŋtsɤklk,True,result_all_converted.xlsx,ɕiŋ³³tsʰə⁵⁵,ok,rule_from_trusted_wupin
r00299,134,汗酸臭,gheen11soen11tsheu11,,汗臭味儿,iɦẽtsʰllʑ,True,result_all_converted.xlsx,ɦẽ¹¹sø̃¹¹tsʰə¹¹,ok,rule_from_trusted_wupin
r00300,134,酸胮臭,soen33phaon55tsheu52,kaon3;ghaon2;ghaon4;ghaon4;ghaon4;ciaon3,酸臭变质的味儿,spʰɒŋtsʰtiil,True,result_all_converted.xlsx,sø̃³³pʰɒŋ⁵⁵tsʰə⁵²,ok,rule_from_trusted_wupin
r00301,134,水粕臭,sy335phaq5tsheu52,sy3;se3,蔬菜浸泡变质的味儿,kkspʰaʔtsʰɤtflk,True,result_all_converted.xlsx,sɿ³³⁵pʰaʔ⁵tsʰə⁵²,ok,rule_from_trusted_wupin
r00302,134,石牛头臭,zaq1gnieu55deu55tsheu55,zaq8;zeoq8,指从事体力劳动时身上的汗臭味儿,zaʔiditsʰkilllkl,True,result_all_converted.xlsx,zaʔ¹ȵiə⁵⁵də⁵⁵tsʰə⁵⁵,ok,rule_from_trusted_wupin
r00303,134,乌焦毛头臭,u33ciau55mhau55deu55tsheu33,mhau1;mau2,指棉织品烤糊时的气味：尿布头烘得有些~带哉,utoiɒɒdiitsʰklktktt,True,result_all_converted.xlsx,u³³tɕiɤ⁵⁵hmɤ⁵⁵də⁵⁵tsʰə³³,ok,rule_from_trusted_wupin
